REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
REGION1,SEWS00X00,SEPM25,1,2029,0.000743386
REGION1,SEWS00X00,SEPM25,1,2030,0.000743386
REGION1,SEWS00X00,SEPM25,1,2031,0.000743386
REGION1,SEWS00X00,SEPM25,1,2032,0.000743386
REGION1,SEWS00X00,SEPM25,1,2033,0.000743386
REGION1,SEWS00X00,SEPM25,1,2034,0.000743386
REGION1,SEWS00X00,SEPM25,1,2035,0.000743386
REGION1,SEWS00X00,SEPM25,1,2036,0.000743386
REGION1,SEWS00X00,SEPM25,1,2037,0.000743386
REGION1,SEWS00X00,SEPM25,1,2038,0.000743386
REGION1,SEWS00X00,SEPM25,1,2039,0.000743386
REGION1,SEWS00X00,SEPM25,1,2040,0.000743386
REGION1,SEWS00X00,SEPM25,1,2041,0.000743386
REGION1,SEWS00X00,SEPM25,1,2042,0.000743386
REGION1,SEWS00X00,SEPM25,1,2043,0.000743386
REGION1,SEWS00X00,SEPM25,1,2044,0.000743386
REGION1,SEWS00X00,SEPM25,1,2045,0.000743386
REGION1,SEWS00X00,SEPM25,1,2046,0.000743386
REGION1,SEWS00X00,SEPM25,1,2047,0.000743386
REGION1,SEWS00X00,SEPM25,1,2048,0.000743386
REGION1,SEWS00X00,SEPM25,1,2049,0.000743386
REGION1,SEWS00X00,SEPM25,1,2050,0.000743386
REGION1,SEWS00X00,SEPM25,1,2051,0.000743386
REGION1,SEWS00X00,SEPM25,1,2052,0.000743386
REGION1,SEWS00X00,SEPM25,1,2053,0.000743386
REGION1,SEWS00X00,SEPM25,1,2054,0.000743386
REGION1,SEWS00X00,SEPM25,1,2055,0.000743386
REGION1,SEWS00X00,SEPM25,1,2056,0.000743386
REGION1,SEWS00X00,SEPM25,1,2057,0.000743386
REGION1,SEWS00X00,SEPM25,1,2058,0.000743386
REGION1,SEWS00X00,SEPM25,1,2059,0.000743386
REGION1,SEWS00X00,SEPM25,1,2060,0.000743386
REGION1,SESODIFH1,SESO,1,2015,1.0
REGION1,SESODIFH1,SESO,1,2016,1.0
REGION1,SESODIFH1,SESO,1,2017,1.0
REGION1,SESODIFH1,SESO,1,2018,1.0
REGION1,SESODIFH1,SESO,1,2019,1.0
REGION1,SESODIFH1,SESO,1,2020,1.0
REGION1,SESODIFH1,SESO,1,2021,1.0
REGION1,SESODIFH1,SESO,1,2022,1.0
REGION1,SESODIFH1,SESO,1,2023,1.0
REGION1,SESODIFH1,SESO,1,2024,1.0
REGION1,SESODIFH1,SESO,1,2025,1.0
REGION1,SESODIFH1,SESO,1,2026,1.0
REGION1,SESODIFH1,SESO,1,2027,1.0
REGION1,SESODIFH1,SESO,1,2028,1.0
REGION1,SESODIFH1,SESO,1,2029,1.0
REGION1,SESODIFH1,SESO,1,2030,1.0
REGION1,SESODIFH1,SESO,1,2031,1.0
REGION1,SESODIFH1,SESO,1,2032,1.0
REGION1,SESODIFH1,SESO,1,2033,1.0
REGION1,SESODIFH1,SESO,1,2034,1.0
REGION1,SESODIFH1,SESO,1,2035,1.0
REGION1,SESODIFH1,SESO,1,2036,1.0
REGION1,SESODIFH1,SESO,1,2037,1.0
REGION1,SESODIFH1,SESO,1,2038,1.0
REGION1,SESODIFH1,SESO,1,2039,1.0
REGION1,SESODIFH1,SESO,1,2040,1.0
REGION1,SESODIFH1,SESO,1,2041,1.0
REGION1,SESODIFH1,SESO,1,2042,1.0
REGION1,SESODIFH1,SESO,1,2043,1.0
REGION1,SESODIFH1,SESO,1,2044,1.0
REGION1,SESODIFH1,SESO,1,2045,1.0
REGION1,SESODIFH1,SESO,1,2046,1.0
REGION1,SESODIFH1,SESO,1,2047,1.0
REGION1,SESODIFH1,SESO,1,2048,1.0
REGION1,SESODIFH1,SESO,1,2049,1.0
REGION1,SESODIFH1,SESO,1,2050,1.0
REGION1,SESODIFH1,SESO,1,2051,1.0
REGION1,SESODIFH1,SESO,1,2052,1.0
REGION1,SESODIFH1,SESO,1,2053,1.0
REGION1,SESODIFH1,SESO,1,2054,1.0
REGION1,SESODIFH1,SESO,1,2055,1.0
REGION1,SESODIFH1,SESO,1,2056,1.0
REGION1,SESODIFH1,SESO,1,2057,1.0
REGION1,SESODIFH1,SESO,1,2058,1.0
REGION1,SESODIFH1,SESO,1,2059,1.0
REGION1,SESODIFH1,SESO,1,2060,1.0
REGION1,SESOUTPH2,SESO,1,2015,1.0
REGION1,SESOUTPH2,SESO,1,2016,1.0
REGION1,SESOUTPH2,SESO,1,2017,1.0
REGION1,SESOUTPH2,SESO,1,2018,1.0
REGION1,SESOUTPH2,SESO,1,2019,1.0
REGION1,SESOUTPH2,SESO,1,2020,1.0
REGION1,SESOUTPH2,SESO,1,2021,1.0
REGION1,SESOUTPH2,SESO,1,2022,1.0
REGION1,SESOUTPH2,SESO,1,2023,1.0
REGION1,SESOUTPH2,SESO,1,2024,1.0
REGION1,SESOUTPH2,SESO,1,2025,1.0
REGION1,SESOUTPH2,SESO,1,2026,1.0
REGION1,SESOUTPH2,SESO,1,2027,1.0
REGION1,SESOUTPH2,SESO,1,2028,1.0
REGION1,SESOUTPH2,SESO,1,2029,1.0
REGION1,SESOUTPH2,SESO,1,2030,1.0
REGION1,SESOUTPH2,SESO,1,2031,1.0
REGION1,SESOUTPH2,SESO,1,2032,1.0
REGION1,SESOUTPH2,SESO,1,2033,1.0
REGION1,SESOUTPH2,SESO,1,2034,1.0
REGION1,SESOUTPH2,SESO,1,2035,1.0
REGION1,SESOUTPH2,SESO,1,2036,1.0
REGION1,SESOUTPH2,SESO,1,2037,1.0
REGION1,SESOUTPH2,SESO,1,2038,1.0
REGION1,SESOUTPH2,SESO,1,2039,1.0
REGION1,SESOUTPH2,SESO,1,2040,1.0
REGION1,SESOUTPH2,SESO,1,2041,1.0
REGION1,SESOUTPH2,SESO,1,2042,1.0
REGION1,SESOUTPH2,SESO,1,2043,1.0
REGION1,SESOUTPH2,SESO,1,2044,1.0
REGION1,SESOUTPH2,SESO,1,2045,1.0
REGION1,SESOUTPH2,SESO,1,2046,1.0
REGION1,SESOUTPH2,SESO,1,2047,1.0
REGION1,SESOUTPH2,SESO,1,2048,1.0
REGION1,SESOUTPH2,SESO,1,2049,1.0
REGION1,SESOUTPH2,SESO,1,2050,1.0
REGION1,SESOUTPH2,SESO,1,2051,1.0
REGION1,SESOUTPH2,SESO,1,2052,1.0
REGION1,SESOUTPH2,SESO,1,2053,1.0
REGION1,SESOUTPH2,SESO,1,2054,1.0
REGION1,SESOUTPH2,SESO,1,2055,1.0
REGION1,SESOUTPH2,SESO,1,2056,1.0
REGION1,SESOUTPH2,SESO,1,2057,1.0
REGION1,SESOUTPH2,SESO,1,2058,1.0
REGION1,SESOUTPH2,SESO,1,2059,1.0
REGION1,SESOUTPH2,SESO,1,2060,1.0
REGION1,SEstCO001,CO2st,1,2015,1663.77
REGION1,SEstCO001,CO2st,1,2016,1663.77
REGION1,SEstCO001,CO2st,1,2017,1663.77
REGION1,SEstCO001,CO2st,1,2018,1663.77
REGION1,SEstCO001,CO2st,1,2019,1663.77
REGION1,SEstCO001,CO2st,1,2020,1663.77
REGION1,SEstCO001,CO2st,1,2021,1663.77
REGION1,SEstCO001,CO2st,1,2022,1663.77
REGION1,SEstCO001,CO2st,1,2023,1663.77
REGION1,SEstCO001,CO2st,1,2024,1663.77
REGION1,SEstCO001,CO2st,1,2025,1663.77
REGION1,SEstCO001,CO2st,1,2026,1663.77
REGION1,SEstCO001,CO2st,1,2027,1663.77
REGION1,SEstCO001,CO2st,1,2028,1663.77
REGION1,SEstCO001,CO2st,1,2029,1663.77
REGION1,SEstCO001,CO2st,1,2030,1663.77
REGION1,SEstCO001,CO2st,1,2031,1663.77
REGION1,SEstCO001,CO2st,1,2032,1663.77
REGION1,SEstCO001,CO2st,1,2033,1663.77
REGION1,SEstCO001,CO2st,1,2034,1663.77
REGION1,SEstCO001,CO2st,1,2035,1663.77
REGION1,SEstCO001,CO2st,1,2036,1663.77
REGION1,SEstCO001,CO2st,1,2037,1663.77
REGION1,SEstCO001,CO2st,1,2038,1663.77
REGION1,SEstCO001,CO2st,1,2039,1663.77
REGION1,SEstCO001,CO2st,1,2040,1663.77
REGION1,SEstCO001,CO2st,1,2041,1663.77
REGION1,SEstCO001,CO2st,1,2042,1663.77
REGION1,SEstCO001,CO2st,1,2043,1663.77
REGION1,SEstCO001,CO2st,1,2044,1663.77
REGION1,SEstCO001,CO2st,1,2045,1663.77
REGION1,SEstCO001,CO2st,1,2046,1663.77
REGION1,SEstCO001,CO2st,1,2047,1663.77
REGION1,SEstCO001,CO2st,1,2048,1663.77
REGION1,SEstCO001,CO2st,1,2049,1663.77
REGION1,SEstCO001,CO2st,1,2050,1663.77
REGION1,SEstCO001,CO2st,1,2051,1663.77
REGION1,SEstCO001,CO2st,1,2052,1663.77
REGION1,SEstCO001,CO2st,1,2053,1663.77
REGION1,SEstCO001,CO2st,1,2054,1663.77
REGION1,SEstCO001,CO2st,1,2055,1663.77
REGION1,SEstCO001,CO2st,1,2056,1663.77
REGION1,SEstCO001,CO2st,1,2057,1663.77
REGION1,SEstCO001,CO2st,1,2058,1663.77
REGION1,SEstCO001,CO2st,1,2059,1663.77
REGION1,SEstCO001,CO2st,1,2060,1663.77
REGION1,SEstTG002,CO2st,1,2015,332.75
REGION1,SEstTG002,CO2st,1,2016,332.75
REGION1,SEstTG002,CO2st,1,2017,332.75
REGION1,SEstTG002,CO2st,1,2018,332.75
REGION1,SEstTG002,CO2st,1,2019,332.75
REGION1,SEstTG002,CO2st,1,2020,332.75
REGION1,SEstTG002,CO2st,1,2021,332.75
REGION1,SEstTG002,CO2st,1,2022,332.75
REGION1,SEstTG002,CO2st,1,2023,332.75
REGION1,SEstTG002,CO2st,1,2024,332.75
REGION1,SEstTG002,CO2st,1,2025,332.75
REGION1,SEstTG002,CO2st,1,2026,332.75
REGION1,SEstTG002,CO2st,1,2027,332.75
REGION1,SEstTG002,CO2st,1,2028,332.75
REGION1,SEstTG002,CO2st,1,2029,332.75
REGION1,SEstTG002,CO2st,1,2030,332.75
REGION1,SEstTG002,CO2st,1,2031,332.75
REGION1,SEstTG002,CO2st,1,2032,332.75
REGION1,SEstTG002,CO2st,1,2033,332.75
REGION1,SEstTG002,CO2st,1,2034,332.75
REGION1,SEstTG002,CO2st,1,2035,332.75
REGION1,SEstTG002,CO2st,1,2036,332.75
REGION1,SEstTG002,CO2st,1,2037,332.75
REGION1,SEstTG002,CO2st,1,2038,332.75
REGION1,SEstTG002,CO2st,1,2039,332.75
REGION1,SEstTG002,CO2st,1,2040,332.75
REGION1,SEstTG002,CO2st,1,2041,332.75
REGION1,SEstTG002,CO2st,1,2042,332.75
REGION1,SEstTG002,CO2st,1,2043,332.75
REGION1,SEstTG002,CO2st,1,2044,332.75
REGION1,SEstTG002,CO2st,1,2045,332.75
REGION1,SEstTG002,CO2st,1,2046,332.75
REGION1,SEstTG002,CO2st,1,2047,332.75
REGION1,SEstTG002,CO2st,1,2048,332.75
REGION1,SEstTG002,CO2st,1,2049,332.75
REGION1,SEstTG002,CO2st,1,2050,332.75
REGION1,SEstTG002,CO2st,1,2051,332.75
REGION1,SEstTG002,CO2st,1,2052,332.75
REGION1,SEstTG002,CO2st,1,2053,332.75
REGION1,SEstTG002,CO2st,1,2054,332.75
REGION1,SEstTG002,CO2st,1,2055,332.75
REGION1,SEstTG002,CO2st,1,2056,332.75
REGION1,SEstTG002,CO2st,1,2057,332.75
REGION1,SEstTG002,CO2st,1,2058,332.75
REGION1,SEstTG002,CO2st,1,2059,332.75
REGION1,SEstTG002,CO2st,1,2060,332.75
REGION1,SEstHY003,CO2st,1,2015,13.69
REGION1,SEstHY003,CO2st,1,2016,13.69
REGION1,SEstHY003,CO2st,1,2017,13.69
REGION1,SEstHY003,CO2st,1,2018,13.69
REGION1,SEstHY003,CO2st,1,2019,13.69
REGION1,SEstHY003,CO2st,1,2020,13.69
REGION1,SEstHY003,CO2st,1,2021,13.69
REGION1,SEstHY003,CO2st,1,2022,13.69
REGION1,SEstHY003,CO2st,1,2023,13.69
REGION1,SEstHY003,CO2st,1,2024,13.69
REGION1,SEstHY003,CO2st,1,2025,13.69
REGION1,SEstHY003,CO2st,1,2026,13.69
REGION1,SEstHY003,CO2st,1,2027,13.69
REGION1,SEstHY003,CO2st,1,2028,13.69
REGION1,SEstHY003,CO2st,1,2029,13.69
REGION1,SEstHY003,CO2st,1,2030,13.69
REGION1,SEstHY003,CO2st,1,2031,13.69
REGION1,SEstHY003,CO2st,1,2032,13.69
REGION1,SEstHY003,CO2st,1,2033,13.69
REGION1,SEstHY003,CO2st,1,2034,13.69
REGION1,SEstHY003,CO2st,1,2035,13.69
REGION1,SEstHY003,CO2st,1,2036,13.69
REGION1,SEstHY003,CO2st,1,2037,13.69
REGION1,SEstHY003,CO2st,1,2038,13.69
REGION1,SEstHY003,CO2st,1,2039,13.69
REGION1,SEstHY003,CO2st,1,2040,13.69
REGION1,SEstHY003,CO2st,1,2041,13.69
REGION1,SEstHY003,CO2st,1,2042,13.69
REGION1,SEstHY003,CO2st,1,2043,13.69
REGION1,SEstHY003,CO2st,1,2044,13.69
REGION1,SEstHY003,CO2st,1,2045,13.69
REGION1,SEstHY003,CO2st,1,2046,13.69
REGION1,SEstHY003,CO2st,1,2047,13.69
REGION1,SEstHY003,CO2st,1,2048,13.69
REGION1,SEstHY003,CO2st,1,2049,13.69
REGION1,SEstHY003,CO2st,1,2050,13.69
REGION1,SEstHY003,CO2st,1,2051,13.69
REGION1,SEstHY003,CO2st,1,2052,13.69
REGION1,SEstHY003,CO2st,1,2053,13.69
REGION1,SEstHY003,CO2st,1,2054,13.69
REGION1,SEstHY003,CO2st,1,2055,13.69
REGION1,SEstHY003,CO2st,1,2056,13.69
REGION1,SEstHY003,CO2st,1,2057,13.69
REGION1,SEstHY003,CO2st,1,2058,13.69
REGION1,SEstHY003,CO2st,1,2059,13.69
REGION1,SEstHY003,CO2st,1,2060,13.69
REGION1,SEOI00I00,CO2,1,2015,70.2711
REGION1,SEOI00I00,CO2,1,2016,70.2711
REGION1,SEOI00I00,CO2,1,2017,70.2711
REGION1,SEOI00I00,CO2,1,2018,70.2711
REGION1,SEOI00I00,CO2,1,2019,70.2711
REGION1,SEOI00I00,CO2,1,2020,70.2711
REGION1,SEOI00I00,CO2,1,2021,70.2711
REGION1,SEOI00I00,CO2,1,2022,70.2711
REGION1,SEOI00I00,CO2,1,2023,70.2711
REGION1,SEOI00I00,CO2,1,2024,70.2711
REGION1,SEOI00I00,CO2,1,2025,70.2711
REGION1,SEOI00I00,CO2,1,2026,70.2711
REGION1,SEOI00I00,CO2,1,2027,70.2711
REGION1,SEOI00I00,CO2,1,2028,70.2711
REGION1,SEOI00I00,CO2,1,2029,70.2711
REGION1,SEOI00I00,CO2,1,2030,70.2711
REGION1,SEOI00I00,CO2,1,2031,70.2711
REGION1,SEOI00I00,CO2,1,2032,70.2711
REGION1,SEOI00I00,CO2,1,2033,70.2711
REGION1,SEOI00I00,CO2,1,2034,70.2711
REGION1,SEOI00I00,CO2,1,2035,70.2711
REGION1,SEOI00I00,CO2,1,2036,70.2711
REGION1,SEOI00I00,CO2,1,2037,70.2711
REGION1,SEOI00I00,CO2,1,2038,70.2711
REGION1,SEOI00I00,CO2,1,2039,70.2711
REGION1,SEOI00I00,CO2,1,2040,70.2711
REGION1,SEOI00I00,CO2,1,2041,70.2711
REGION1,SEOI00I00,CO2,1,2042,70.2711
REGION1,SEOI00I00,CO2,1,2043,70.2711
REGION1,SEOI00I00,CO2,1,2044,70.2711
REGION1,SEOI00I00,CO2,1,2045,70.2711
REGION1,SEOI00I00,CO2,1,2046,70.2711
REGION1,SEOI00I00,CO2,1,2047,70.2711
REGION1,SEOI00I00,CO2,1,2048,70.2711
REGION1,SEOI00I00,CO2,1,2049,70.2711
REGION1,SEOI00I00,CO2,1,2050,70.2711
REGION1,SEOI00I00,CO2,1,2051,70.2711
REGION1,SEOI00I00,CO2,1,2052,70.2711
REGION1,SEOI00I00,CO2,1,2053,70.2711
REGION1,SEOI00I00,CO2,1,2054,70.2711
REGION1,SEOI00I00,CO2,1,2055,70.2711
REGION1,SEOI00I00,CO2,1,2056,70.2711
REGION1,SEOI00I00,CO2,1,2057,70.2711
REGION1,SEOI00I00,CO2,1,2058,70.2711
REGION1,SEOI00I00,CO2,1,2059,70.2711
REGION1,SEOI00I00,CO2,1,2060,70.2711
REGION1,SECK00X00,CO2,1,2015,107.7383
REGION1,SECK00X00,CO2,1,2016,107.7383
REGION1,SECK00X00,CO2,1,2017,107.7383
REGION1,SECK00X00,CO2,1,2018,107.7383
REGION1,SECK00X00,CO2,1,2019,107.7383
REGION1,SECK00X00,CO2,1,2020,107.7383
REGION1,SECK00X00,CO2,1,2021,107.7383
REGION1,SECK00X00,CO2,1,2022,107.7383
REGION1,SECK00X00,CO2,1,2023,107.7383
REGION1,SECK00X00,CO2,1,2024,107.7383
REGION1,SECK00X00,CO2,1,2025,107.7383
REGION1,SECK00X00,CO2,1,2026,107.7383
REGION1,SECK00X00,CO2,1,2027,107.7383
REGION1,SECK00X00,CO2,1,2028,107.7383
REGION1,SECK00X00,CO2,1,2029,107.7383
REGION1,SECK00X00,CO2,1,2030,107.7383
REGION1,SECK00X00,CO2,1,2031,107.7383
REGION1,SECK00X00,CO2,1,2032,107.7383
REGION1,SECK00X00,CO2,1,2033,107.7383
REGION1,SECK00X00,CO2,1,2034,107.7383
REGION1,SECK00X00,CO2,1,2035,107.7383
REGION1,SECK00X00,CO2,1,2036,107.7383
REGION1,SECK00X00,CO2,1,2037,107.7383
REGION1,SECK00X00,CO2,1,2038,107.7383
REGION1,SECK00X00,CO2,1,2039,107.7383
REGION1,SECK00X00,CO2,1,2040,107.7383
REGION1,SECK00X00,CO2,1,2041,107.7383
REGION1,SECK00X00,CO2,1,2042,107.7383
REGION1,SECK00X00,CO2,1,2043,107.7383
REGION1,SECK00X00,CO2,1,2044,107.7383
REGION1,SECK00X00,CO2,1,2045,107.7383
REGION1,SECK00X00,CO2,1,2046,107.7383
REGION1,SECK00X00,CO2,1,2047,107.7383
REGION1,SECK00X00,CO2,1,2048,107.7383
REGION1,SECK00X00,CO2,1,2049,107.7383
REGION1,SECK00X00,CO2,1,2050,107.7383
REGION1,SECK00X00,CO2,1,2051,107.7383
REGION1,SECK00X00,CO2,1,2052,107.7383
REGION1,SECK00X00,CO2,1,2053,107.7383
REGION1,SECK00X00,CO2,1,2054,107.7383
REGION1,SECK00X00,CO2,1,2055,107.7383
REGION1,SECK00X00,CO2,1,2056,107.7383
REGION1,SECK00X00,CO2,1,2057,107.7383
REGION1,SECK00X00,CO2,1,2058,107.7383
REGION1,SECK00X00,CO2,1,2059,107.7383
REGION1,SECK00X00,CO2,1,2060,107.7383
REGION1,SEceCO001,CO2ce,1,2015,626.76
REGION1,SEceCO001,CO2ce,1,2016,626.76
REGION1,SEceCO001,CO2ce,1,2017,626.76
REGION1,SEceCO001,CO2ce,1,2018,626.76
REGION1,SEceCO001,CO2ce,1,2019,626.76
REGION1,SEceCO001,CO2ce,1,2020,626.76
REGION1,SEceCO001,CO2ce,1,2021,626.76
REGION1,SEceCO001,CO2ce,1,2022,626.76
REGION1,SEceCO001,CO2ce,1,2023,626.76
REGION1,SEceCO001,CO2ce,1,2024,626.76
REGION1,SEceCO001,CO2ce,1,2025,626.76
REGION1,SEceCO001,CO2ce,1,2026,626.76
REGION1,SEceCO001,CO2ce,1,2027,626.76
REGION1,SEceCO001,CO2ce,1,2028,626.76
REGION1,SEceCO001,CO2ce,1,2029,626.76
REGION1,SEceCO001,CO2ce,1,2030,626.76
REGION1,SEceCO001,CO2ce,1,2031,626.76
REGION1,SEceCO001,CO2ce,1,2032,626.76
REGION1,SEceCO001,CO2ce,1,2033,626.76
REGION1,SEceCO001,CO2ce,1,2034,626.76
REGION1,SEceCO001,CO2ce,1,2035,626.76
REGION1,SEceCO001,CO2ce,1,2036,626.76
REGION1,SEceCO001,CO2ce,1,2037,626.76
REGION1,SEceCO001,CO2ce,1,2038,626.76
REGION1,SEceCO001,CO2ce,1,2039,626.76
REGION1,SEceCO001,CO2ce,1,2040,626.76
REGION1,SEceCO001,CO2ce,1,2041,626.76
REGION1,SEceCO001,CO2ce,1,2042,626.76
REGION1,SEceCO001,CO2ce,1,2043,626.76
REGION1,SEceCO001,CO2ce,1,2044,626.76
REGION1,SEceCO001,CO2ce,1,2045,626.76
REGION1,SEceCO001,CO2ce,1,2046,626.76
REGION1,SEceCO001,CO2ce,1,2047,626.76
REGION1,SEceCO001,CO2ce,1,2048,626.76
REGION1,SEceCO001,CO2ce,1,2049,626.76
REGION1,SEceCO001,CO2ce,1,2050,626.76
REGION1,SEceCO001,CO2ce,1,2051,626.76
REGION1,SEceCO001,CO2ce,1,2052,626.76
REGION1,SEceCO001,CO2ce,1,2053,626.76
REGION1,SEceCO001,CO2ce,1,2054,626.76
REGION1,SEceCO001,CO2ce,1,2055,626.76
REGION1,SEceCO001,CO2ce,1,2056,626.76
REGION1,SEceCO001,CO2ce,1,2057,626.76
REGION1,SEceCO001,CO2ce,1,2058,626.76
REGION1,SEceCO001,CO2ce,1,2059,626.76
REGION1,SEceCO001,CO2ce,1,2060,626.76
REGION1,SEceAM002,CO2ce,1,2015,62.68
REGION1,SEceAM002,CO2ce,1,2016,62.68
REGION1,SEceAM002,CO2ce,1,2017,62.68
REGION1,SEceAM002,CO2ce,1,2018,62.68
REGION1,SEceAM002,CO2ce,1,2019,62.68
REGION1,SEceAM002,CO2ce,1,2020,62.68
REGION1,SEceAM002,CO2ce,1,2021,62.68
REGION1,SEceAM002,CO2ce,1,2022,62.68
REGION1,SEceAM002,CO2ce,1,2023,62.68
REGION1,SEceAM002,CO2ce,1,2024,62.68
REGION1,SEceAM002,CO2ce,1,2025,62.68
REGION1,SEceAM002,CO2ce,1,2026,62.68
REGION1,SEceAM002,CO2ce,1,2027,62.68
REGION1,SEceAM002,CO2ce,1,2028,62.68
REGION1,SEceAM002,CO2ce,1,2029,62.68
REGION1,SEceAM002,CO2ce,1,2030,62.68
REGION1,SEceAM002,CO2ce,1,2031,62.68
REGION1,SEceAM002,CO2ce,1,2032,62.68
REGION1,SEceAM002,CO2ce,1,2033,62.68
REGION1,SEceAM002,CO2ce,1,2034,62.68
REGION1,SEceAM002,CO2ce,1,2035,62.68
REGION1,SEceAM002,CO2ce,1,2036,62.68
REGION1,SEceAM002,CO2ce,1,2037,62.68
REGION1,SEceAM002,CO2ce,1,2038,62.68
REGION1,SEceAM002,CO2ce,1,2039,62.68
REGION1,SEceAM002,CO2ce,1,2040,62.68
REGION1,SEceAM002,CO2ce,1,2041,62.68
REGION1,SEceAM002,CO2ce,1,2042,62.68
REGION1,SEceAM002,CO2ce,1,2043,62.68
REGION1,SEceAM002,CO2ce,1,2044,62.68
REGION1,SEceAM002,CO2ce,1,2045,62.68
REGION1,SEceAM002,CO2ce,1,2046,62.68
REGION1,SEceAM002,CO2ce,1,2047,62.68
REGION1,SEceAM002,CO2ce,1,2048,62.68
REGION1,SEceAM002,CO2ce,1,2049,62.68
REGION1,SEceAM002,CO2ce,1,2050,62.68
REGION1,SEceAM002,CO2ce,1,2051,62.68
REGION1,SEceAM002,CO2ce,1,2052,62.68
REGION1,SEceAM002,CO2ce,1,2053,62.68
REGION1,SEceAM002,CO2ce,1,2054,62.68
REGION1,SEceAM002,CO2ce,1,2055,62.68
REGION1,SEceAM002,CO2ce,1,2056,62.68
REGION1,SEceAM002,CO2ce,1,2057,62.68
REGION1,SEceAM002,CO2ce,1,2058,62.68
REGION1,SEceAM002,CO2ce,1,2059,62.68
REGION1,SEceAM002,CO2ce,1,2060,62.68
REGION1,SEcePL003,CO2ce,1,2015,0
REGION1,SEcePL003,CO2ce,1,2016,0
REGION1,SEcePL003,CO2ce,1,2017,0
REGION1,SEcePL003,CO2ce,1,2018,0
REGION1,SEcePL003,CO2ce,1,2019,0
REGION1,SEcePL003,CO2ce,1,2020,0
REGION1,SEcePL003,CO2ce,1,2021,0
REGION1,SEcePL003,CO2ce,1,2022,0
REGION1,SEcePL003,CO2ce,1,2023,0
REGION1,SEcePL003,CO2ce,1,2024,0
REGION1,SEcePL003,CO2ce,1,2025,0
REGION1,SEcePL003,CO2ce,1,2026,0
REGION1,SEcePL003,CO2ce,1,2027,0
REGION1,SEcePL003,CO2ce,1,2028,0
REGION1,SEcePL003,CO2ce,1,2029,0
REGION1,SEcePL003,CO2ce,1,2030,0
REGION1,SEcePL003,CO2ce,1,2031,0
REGION1,SEcePL003,CO2ce,1,2032,0
REGION1,SEcePL003,CO2ce,1,2033,0
REGION1,SEcePL003,CO2ce,1,2034,0
REGION1,SEcePL003,CO2ce,1,2035,0
REGION1,SEcePL003,CO2ce,1,2036,0
REGION1,SEcePL003,CO2ce,1,2037,0
REGION1,SEcePL003,CO2ce,1,2038,0
REGION1,SEcePL003,CO2ce,1,2039,0
REGION1,SEcePL003,CO2ce,1,2040,0
REGION1,SEcePL003,CO2ce,1,2041,0
REGION1,SEcePL003,CO2ce,1,2042,0
REGION1,SEcePL003,CO2ce,1,2043,0
REGION1,SEcePL003,CO2ce,1,2044,0
REGION1,SEcePL003,CO2ce,1,2045,0
REGION1,SEcePL003,CO2ce,1,2046,0
REGION1,SEcePL003,CO2ce,1,2047,0
REGION1,SEcePL003,CO2ce,1,2048,0
REGION1,SEcePL003,CO2ce,1,2049,0
REGION1,SEcePL003,CO2ce,1,2050,0
REGION1,SEcePL003,CO2ce,1,2051,0
REGION1,SEcePL003,CO2ce,1,2052,0
REGION1,SEcePL003,CO2ce,1,2053,0
REGION1,SEcePL003,CO2ce,1,2054,0
REGION1,SEcePL003,CO2ce,1,2055,0
REGION1,SEcePL003,CO2ce,1,2056,0
REGION1,SEcePL003,CO2ce,1,2057,0
REGION1,SEcePL003,CO2ce,1,2058,0
REGION1,SEcePL003,CO2ce,1,2059,0
REGION1,SEcePL003,CO2ce,1,2060,0
REGION1,SEppBC002,CO2pp,1,2015,-2.307
REGION1,SEppBC002,CO2pp,1,2016,-2.307
REGION1,SEppBC002,CO2pp,1,2017,-2.307
REGION1,SEppBC002,CO2pp,1,2018,-2.307
REGION1,SEppBC002,CO2pp,1,2019,-2.307
REGION1,SEppBC002,CO2pp,1,2020,-2.307
REGION1,SEppBC002,CO2pp,1,2021,-2.307
REGION1,SEppBC002,CO2pp,1,2022,-2.307
REGION1,SEppBC002,CO2pp,1,2023,-2.307
REGION1,SEppBC002,CO2pp,1,2024,-2.307
REGION1,SEppBC002,CO2pp,1,2025,-2.307
REGION1,SEppBC002,CO2pp,1,2026,-2.307
REGION1,SEppBC002,CO2pp,1,2027,-2.307
REGION1,SEppBC002,CO2pp,1,2028,-2.307
REGION1,SEppBC002,CO2pp,1,2029,-2.307
REGION1,SEppBC002,CO2pp,1,2030,-2.307
REGION1,SEppBC002,CO2pp,1,2031,-2.307
REGION1,SEppBC002,CO2pp,1,2032,-2.307
REGION1,SEppBC002,CO2pp,1,2033,-2.307
REGION1,SEppBC002,CO2pp,1,2034,-2.307
REGION1,SEppBC002,CO2pp,1,2035,-2.307
REGION1,SEppBC002,CO2pp,1,2036,-2.307
REGION1,SEppBC002,CO2pp,1,2037,-2.307
REGION1,SEppBC002,CO2pp,1,2038,-2.307
REGION1,SEppBC002,CO2pp,1,2039,-2.307
REGION1,SEppBC002,CO2pp,1,2040,-2.307
REGION1,SEppBC002,CO2pp,1,2041,-2.307
REGION1,SEppBC002,CO2pp,1,2042,-2.307
REGION1,SEppBC002,CO2pp,1,2043,-2.307
REGION1,SEppBC002,CO2pp,1,2044,-2.307
